locationid,TypesofArt,Amount,site,room,publicaccess,description,unitposition,objectid,title_x,displaydate_x,creditline_x,classification_x,iiifthumburl,constituentid,displayorder,role,visualbrowsernationality,forwarddisplayname,visualbrowsernationality.1,title_y,beginyear,medium,creditline_y,classification_y
8476,painting,1,West Building,M-053,1,West Main Floor Gallery 53,E,41648,Still Life with Game,probably 1750s,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/e85f4ab8-8849-4033-85e8-0ef62cd1f533/full/!200,200/0/default.jpg",1127,1,painter,French,Jean Siméon Chardin,French,Still Life with Game,1750,oil on canvas,Samuel H. Kress Collection,Painting
8476,painting,1,West Building,M-053,1,West Main Floor Gallery 53,E,157526,"Still Life with Dressed Game, Meat, and Fruit",1734,Chester Dale Fund,Painting,"https://api.nga.gov/iiif/a5bd131c-a670-4c3c-9cf5-adf559eb4c34/full/!200,200/0/default.jpg",36322,1,artist,French,Alexandre-François Desportes,French,"Still Life with Dressed Game, Meat, and Fruit",1734,oil on canvas,Chester Dale Fund,Painting
8477,painting,1,West Building,M-053,1,West Main Floor Gallery 53,N,84377,"Henri Camille, Chevalier de Beringhen",1722,"Eugene L. and Marie-Louise Garbáty Fund, Patrons' Permanent Fund, and Chester Dale Fund",Painting,"https://api.nga.gov/iiif/208a1c87-7997-4240-821f-07f9f6d8f206/full/!200,200/0/default.jpg",2670,1,painter,French,Jean-Baptiste Oudry,French,"Henri Camille, Chevalier de Beringhen",1722,oil on canvas,"Eugene L. and Marie-Louise Garbáty Fund, Patrons' Permanent Fund, and Chester Dale Fund",Painting
8477,painting,1,West Building,M-053,1,West Main Floor Gallery 53,N,89604,Misse and Luttine,1729,"Gift of Mr. and Mrs. Eugene Victor Thaw, in Honor of the 50th Anniversary of the National Gallery of Art",Painting,"https://api.nga.gov/iiif/52861079-890d-4496-8f50-a36c7304174f/full/!200,200/0/default.jpg",2670,1,painter,French,Jean-Baptiste Oudry,French,Misse and Luttine,1729,oil on canvas,"Gift of Mr. and Mrs. Eugene Victor Thaw, in Honor of the 50th Anniversary of the National Gallery of Art",Painting
8478,painting,1,West Building,M-053,1,West Main Floor Gallery 53,S,98,The Little Schoolmistress,after 1740,Andrew W. Mellon Collection,Painting,"https://api.nga.gov/iiif/1e290982-307d-4f51-b064-03ec7abdf448/full/!200,200/0/default.jpg",1127,1,painter,French,Jean Siméon Chardin,French,The Little Schoolmistress,1740,oil on canvas,Andrew W. Mellon Collection,Painting
8478,painting,1,West Building,M-053,1,West Main Floor Gallery 53,S,41650,The Kitchen Maid,1738,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/209cd1af-4d16-442b-b196-ae7bcb3cca22/full/!200,200/0/default.jpg",1127,1,painter,French,Jean Siméon Chardin,French,The Kitchen Maid,1738,oil on canvas,Samuel H. Kress Collection,Painting
8478,painting,1,West Building,M-053,1,West Main Floor Gallery 53,S,110960,The Scullery Maid,c. 1738,Corcoran Collection (William A. Clark Collection),Painting,"https://api.nga.gov/iiif/ecf6c5bc-dddd-4813-80b9-305be25f0142/full/!200,200/0/default.jpg",1127,1,painter,French,Jean Siméon Chardin,French,The Scullery Maid,1738,oil on canvas,Corcoran Collection (William A. Clark Collection),Painting
8478,painting,1,West Building,M-053,1,West Main Floor Gallery 53,S,97,The House of Cards,probably 1737,Andrew W. Mellon Collection,Painting,"https://api.nga.gov/iiif/f6e10702-e32f-4517-9147-ee0df032d0f0/full/!200,200/0/default.jpg",1127,1,painter,French,Jean Siméon Chardin,French,The House of Cards,1737,oil on canvas,Andrew W. Mellon Collection,Painting
8478,painting,1,West Building,M-053,1,West Main Floor Gallery 53,S,994,Soap Bubbles,probably 1733/1734,Gift of Mrs. John W. Simpson,Painting,"https://api.nga.gov/iiif/4e9f8ae3-d333-487c-8120-adeb9d4c84e9/full/!200,200/0/default.jpg",1127,1,painter,French,Jean Siméon Chardin,French,Soap Bubbles,1733,oil on canvas,Gift of Mrs. John W. Simpson,Painting
8479,painting,1,West Building,M-053,1,West Main Floor Gallery 53,W,1266,Voltaire,1778,Widener Collection,Sculpture,"https://api.nga.gov/iiif/6a3d5dfd-95cc-425c-88cd-c974794949f6/full/!200,200/0/default.jpg",2134,1,artist,French,Jean-Antoine Houdon,French,Voltaire,1778,marble,Widener Collection,Sculpture
8479,painting,1,West Building,M-053,1,West Main Floor Gallery 53,W,32578,The Camera Obscura,1764,Gift of Mrs. Robert W. Schuette,Painting,"https://api.nga.gov/iiif/e3300869-de99-4d02-be64-ac545250a336/full/!200,200/0/default.jpg",1491,1,artist,French,Charles Amédée Philippe Van Loo,French,The Camera Obscura,1764,oil on canvas,Gift of Mrs. Robert W. Schuette,Painting
8479,painting,1,West Building,M-053,1,West Main Floor Gallery 53,W,32691,Madame Le Fèvre de Caumartin as Hebe,1753,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/f9b02d1b-69f0-4aa7-a798-c2948cf17b7c/full/!200,200/0/default.jpg",1746,1,artist,French,Jean-Marc Nattier,French,Madame Le Fèvre de Caumartin as Hebe,1753,oil on canvas,Samuel H. Kress Collection,Painting
8479,painting,1,West Building,M-053,1,West Main Floor Gallery 53,W,46129,Joseph Bonnier de la Mosson,1745,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/b727c77a-6234-42f5-ae8f-31fd1d46a5af/full/!200,200/0/default.jpg",1746,1,artist,French,Jean-Marc Nattier,French,Joseph Bonnier de la Mosson,1745,oil on canvas,Samuel H. Kress Collection,Painting
8479,painting,1,West Building,M-053,1,West Main Floor Gallery 53,W,46715,Voltaire,1778,Chester Dale Collection,Sculpture,"https://api.nga.gov/iiif/78c6ead6-272a-43f4-8227-34cc4f8d63f7/full/!200,200/0/default.jpg",2134,1,artist,French,Jean-Antoine Houdon,French,Voltaire,1778,marble,Chester Dale Collection,Sculpture
8495,painting,1,West Building,M-054,1,West Main Floor Gallery 54,E,41605,Picnic after the Hunt,probably c. 1735/1740,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/d921d62d-1f0e-441d-9fce-0a8f1d7b76b1/full/!200,200/0/default.jpg",1454,1,artist,French,Nicolas Lancret,French,Picnic after the Hunt,1735,oil on canvas,Samuel H. Kress Collection,Painting
8495,painting,1,West Building,M-054,1,West Main Floor Gallery 54,E,96,La Camargo Dancing,c. 1730,Andrew W. Mellon Collection,Painting,"https://api.nga.gov/iiif/8abd9a6d-3b2f-4c4f-8afd-6dc55fb69834/full/!200,200/0/default.jpg",1454,1,artist,French,Nicolas Lancret,French,La Camargo Dancing,1730,oil on canvas,Andrew W. Mellon Collection,Painting
8496,painting,1,West Building,M-054,1,West Main Floor Gallery 54,N,154233,The Abduction of Europa,1716,Chester Dale Fund,Painting,"https://api.nga.gov/iiif/c2055c00-a8b0-4179-a481-0ab4d19cd4c1/full/!200,200/0/default.jpg",23884,1,artist,French,Jean François de Troy,French,The Abduction of Europa,1716,oil on canvas,Chester Dale Fund,Painting
8496,painting,1,West Building,M-054,1,West Main Floor Gallery 54,N,32685,The Visit to the Nursery,c. 1775,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/7880abec-7989-4456-81fc-b2d6f3742de8/full/!200,200/0/default.jpg",1316,1,painter,French,Jean Honoré Fragonard,French,The Visit to the Nursery,1775,oil on canvas,Samuel H. Kress Collection,Painting
8496,painting,1,West Building,M-054,1,West Main Floor Gallery 54,N,65916,"Jules-David Cromot, Baron du Bourg",c. 1757,"Gift of Camille de Nucheze, direct descendant, and her husband, John Hadley Cox",Sculpture,"https://api.nga.gov/iiif/092eb8d2-0789-4f8a-9ade-6ca45b2fbdf7/full/!200,200/0/default.jpg",5650,1,artist,French,Jean-Baptiste Lemoyne II,French,"Jules-David Cromot, Baron du Bourg",1757,marble,"Gift of Camille de Nucheze, direct descendant, and her husband, John Hadley Cox",Sculpture
8497,painting,1,West Building,M-054,1,West Main Floor Gallery 54,S,46149,Ceres (Summer),c. 1717/1718,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/768878fe-0382-42fb-a74e-536be63690e7/full/!200,200/0/default.jpg",1967,1,artist,French,Antoine Watteau,French,Ceres (Summer),1717,oil on canvas,Samuel H. Kress Collection,Painting
8497,painting,1,West Building,M-054,1,West Main Floor Gallery 54,S,41708,Cupid,1744,Samuel H. Kress Collection,Sculpture,"https://api.nga.gov/iiif/2c4a9caf-6dd7-43d4-b9f5-81f7a165563c/full/!200,200/0/default.jpg",2038,1,artist,French,Edme Bouchardon,French,Cupid,1744,marble,Samuel H. Kress Collection,Sculpture
8497,painting,1,West Building,M-054,1,West Main Floor Gallery 54,S,41720,Galatea,1701,Samuel H. Kress Collection,Sculpture,"https://api.nga.gov/iiif/43961c75-9342-4486-bdd3-84eaa418dcc9/full/!200,200/0/default.jpg",2151,1,artist,French,Robert Le Lorrain,French,Galatea,1701,marble,Samuel H. Kress Collection,Sculpture
8497,painting,1,West Building,M-054,1,West Main Floor Gallery 54,S,46036,The Happy Family,c. 1775,Timken Collection,Painting,"https://api.nga.gov/iiif/ee114902-00f6-42e3-bff9-b65498af9490/full/!200,200/0/default.jpg",1316,1,artist,French,Jean Honoré Fragonard,French,The Happy Family,1775,oil on canvas,Timken Collection,Painting
8497,painting,1,West Building,M-054,1,West Main Floor Gallery 54,S,46303,Young Girl Reading,c. 1769,"Gift of Mrs. Mellon Bruce in memory of her father, Andrew W. Mellon",Painting,"https://api.nga.gov/iiif/2476ae10-777c-43af-b48c-a6bc141aecac/full/!200,200/0/default.jpg",1316,1,painter,French,Jean Honoré Fragonard,French,Young Girl Reading,1769,oil on canvas,"Gift of Mrs. Mellon Bruce in memory of her father, Andrew W. Mellon",Painting
8498,painting,1,West Building,M-054,1,West Main Floor Gallery 54,W,32687,The Italian Comedians,probably 1720,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/56de693a-9c4c-4777-aaa0-fc7052b836e1/full/!200,200/0/default.jpg",1967,1,artist,French,Antoine Watteau,French,The Italian Comedians,1720,oil on canvas,Samuel H. Kress Collection,Painting
8498,painting,1,West Building,M-054,1,West Main Floor Gallery 54,W,41649,The Attentive Nurse,1747,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/38ce8cb8-3214-44b3-ae67-966cba664008/full/!200,200/0/default.jpg",1127,1,painter,French,Jean Siméon Chardin,French,The Attentive Nurse,1747,oil on canvas,Samuel H. Kress Collection,Painting
8498,painting,1,West Building,M-054,1,West Main Floor Gallery 54,W,172073,Madame du Barry,1782,Corcoran Collection (William A. Clark Collection),Painting,"https://api.nga.gov/iiif/555e69b1-fcf2-420b-8f00-d856e04c188f/full/!200,200/0/default.jpg",1953,1,painter,French,Élisabeth Louise Vigée Le Brun,French,Madame du Barry,1782,oil on canvas,Corcoran Collection (William A. Clark Collection),Painting
8502,painting,1,West Building,M-055,1,West Main Floor Gallery 55,E,12200,The Bath of Venus,1751,Chester Dale Collection,Painting,"https://api.nga.gov/iiif/768f990b-b74c-4c92-87a6-851d6124eca8/full/!200,200/0/default.jpg",996,1,painter,French,François Boucher,French,The Bath of Venus,1751,oil on canvas,Chester Dale Collection,Painting
8502,painting,1,West Building,M-055,1,West Main Floor Gallery 55,E,1262,Alexandre Brongniart,1777,Widener Collection,Sculpture,"https://api.nga.gov/iiif/5edb8599-c6eb-49b6-a947-a423df65ccf4/full/!200,200/0/default.jpg",2134,1,artist,French,Jean-Antoine Houdon,French,Alexandre Brongniart,1777,marble,Widener Collection,Sculpture
8502,painting,1,West Building,M-055,1,West Main Floor Gallery 55,E,1263,Louise Brongniart,1777,Widener Collection,Sculpture,"https://api.nga.gov/iiif/2077acd7-79b7-47a4-85ad-4b95e2ea412e/full/!200,200/0/default.jpg",2134,1,artist,French,Jean-Antoine Houdon,French,Louise Brongniart,1777,marble,Widener Collection,Sculpture
8502,painting,1,West Building,M-055,1,West Main Floor Gallery 55,E,46027,The Love Letter,1750,Timken Collection,Painting,"https://api.nga.gov/iiif/0b56a532-da7e-48bc-9152-5218f68790d4/full/!200,200/0/default.jpg",996,1,painter,French,François Boucher,French,The Love Letter,1750,oil on canvas,Timken Collection,Painting
8502,painting,1,West Building,M-055,1,West Main Floor Gallery 55,E,32681,Madame Bergeret,possibly 1766,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/01c5e407-6e59-4ae8-a47e-dd51c5d619a7/full/!200,200/0/default.jpg",996,1,painter,French,François Boucher,French,Madame Bergeret,1766,oil on canvas,Samuel H. Kress Collection,Painting
8503,painting,1,West Building,M-055,1,West Main Floor Gallery 55,N,41665,The Ponte Salario,c. 1775,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/411fcbf3-4bef-4e34-aa9f-af5817f56d99/full/!200,200/0/default.jpg",1832,1,artist,French,Hubert Robert,French,The Ponte Salario,1775,oil on canvas,Samuel H. Kress Collection,Painting
8503,painting,1,West Building,M-055,1,West Main Floor Gallery 55,N,41716,Venus of the Doves,,Samuel H. Kress Collection,Sculpture,"https://api.nga.gov/iiif/2326437e-f5c0-4886-a425-35a1a2c884f7/full/!200,200/0/default.jpg",2101,1,artist,French,Etienne-Maurice Falconet,French,Venus of the Doves,1716,marble,Samuel H. Kress Collection,Sculpture
8503,painting,1,West Building,M-055,1,West Main Floor Gallery 55,N,43514,The Adoration of the Skulls,c. 1733/1734,Gift of Lewis Einstein,Painting,"https://api.nga.gov/iiif/90bcc63f-35ae-4118-96e8-eebc7a3b6e84/full/!200,200/0/default.jpg",1206,1,painter,French,Michel-François Dandré-Bardon,French,The Adoration of the Skulls,1733,oil on canvas,Gift of Lewis Einstein,Painting
8503,painting,1,West Building,M-055,1,West Main Floor Gallery 55,N,46026,Diana and Endymion,c. 1753/1756,Timken Collection,Painting,"https://api.nga.gov/iiif/5314b9a2-96a3-4ef8-bb58-7fbb27d71232/full/!200,200/0/default.jpg",1316,1,artist,French,Jean Honoré Fragonard,French,Diana and Endymion,1753,oil on canvas,Timken Collection,Painting
8504,painting,1,West Building,M-055,1,West Main Floor Gallery 55,S,32683,A Game of Horse and Rider,c. 1775/1780,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/775aca6d-fe70-4a34-b9df-49e6e84825dd/full/!200,200/0/default.jpg",1316,1,painter,French,Jean Honoré Fragonard,French,A Game of Horse and Rider,1775,oil on canvas,Samuel H. Kress Collection,Painting
8504,painting,1,West Building,M-055,1,West Main Floor Gallery 55,S,32684,A Game of Hot Cockles,c. 1775/1780,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/0c5e1eb1-cd12-45c5-9455-b287dd9dafbc/full/!200,200/0/default.jpg",1316,1,painter,French,Jean Honoré Fragonard,French,A Game of Hot Cockles,1775,oil on canvas,Samuel H. Kress Collection,Painting
8504,painting,1,West Building,M-055,1,West Main Floor Gallery 55,S,41714,A Vestal,1770,Samuel H. Kress Collection,Sculpture,"https://api.nga.gov/iiif/1965aeb0-7029-49e3-aea5-fc059c4cd9ac/full/!200,200/0/default.jpg",2067,1,artist,French,Clodion,French,A Vestal,1770,marble,Samuel H. Kress Collection,Sculpture
8504,painting,1,West Building,M-055,1,West Main Floor Gallery 55,S,46115,Blindman's Buff,c. 1775/1780,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/5da94e60-29fc-493c-a3b9-21b2a7923cb4/full/!200,200/0/default.jpg",1316,1,artist,French,Jean Honoré Fragonard,French,Blindman's Buff,1775,oil on canvas,Samuel H. Kress Collection,Painting
8504,painting,1,West Building,M-055,1,West Main Floor Gallery 55,S,46116,The Swing,c. 1775/1780,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/aa38c9a4-d6b1-4a05-b7ae-a27e8e649227/full/!200,200/0/default.jpg",1316,1,artist,French,Jean Honoré Fragonard,French,The Swing,1775,oil on canvas,Samuel H. Kress Collection,Painting
8505,painting,1,West Building,M-055,1,West Main Floor Gallery 55,W,214332,Moonlight,1772,Chester Dale Fund and Patrons' Permanent Fund,Painting,"https://api.nga.gov/iiif/372938c9-5631-4591-a485-fafef0780bb7/full/!200,200/0/default.jpg",2792,1,painter,French,Claude-Joseph Vernet,French,Moonlight,1772,oil on canvas,Chester Dale Fund and Patrons' Permanent Fund,Painting
8505,painting,1,West Building,M-055,1,West Main Floor Gallery 55,W,111194,The Shipwreck,1772,Patrons' Permanent Fund and Chester Dale Fund,Painting,"https://api.nga.gov/iiif/e5783ee7-1f28-4a83-95ad-e7907a34202e/full/!200,200/0/default.jpg",2792,1,painter,French,Claude-Joseph Vernet,French,The Shipwreck,1772,oil on canvas,Patrons' Permanent Fund and Chester Dale Fund,Painting
8507,painting,1,West Building,M-056,1,West Main Floor Gallery 56,E,46593,Portrait of a Young Woman in White,c. 1798,Chester Dale Collection,Painting,"https://api.nga.gov/iiif/1b817e44-e9b5-4e6b-81ca-fe8b2c5f47ac/full/!200,200/0/default.jpg",13,1,painter,Other,Anonymous Artist,Other,Portrait of a Young Woman in White,1798,oil on canvas,Chester Dale Collection,Painting
8507,painting,1,West Building,M-056,1,West Main Floor Gallery 56,E,221207,Coriolanus Taking Leave of his Family,1786,"New Century Fund, Gift of Edwin L. Cox – Ed Cox Foundation, and Chester Dale Fund",Painting,"https://api.nga.gov/iiif/eedab1c0-c052-4a82-9c63-e03f95d1ca0e/full/!200,200/0/default.jpg",4204,1,painter,French,Anne-Louis Girodet de Roussy-Trioson,French,Coriolanus Taking Leave of his Family,1786,oil on canvas,"New Century Fund, Gift of Edwin L. Cox – Ed Cox Foundation, and Chester Dale Fund",Painting
8508,painting,1,West Building,M-056,1,West Main Floor Gallery 56,N,41606,Pope Pius VII in the Sistine Chapel,1814,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/7982b222-7b54-4963-aded-bc17f835d59d/full/!200,200/0/default.jpg",1411,1,artist,French,Jean-Auguste-Dominique Ingres,French,Pope Pius VII in the Sistine Chapel,1814,oil on canvas,Samuel H. Kress Collection,Painting
8508,painting,1,West Building,M-056,1,West Main Floor Gallery 56,N,41718,"Giuseppe Balsamo, Comte di Cagliostro",1786,Samuel H. Kress Collection,Sculpture,"https://api.nga.gov/iiif/7e7952db-19f4-4bd3-87bd-ecf97bbb4e9e/full/!200,200/0/default.jpg",2134,1,artist,French,Jean-Antoine Houdon,French,"Giuseppe Balsamo, Comte di Cagliostro",1786,marble,Samuel H. Kress Collection,Sculpture
8508,painting,1,West Building,M-056,1,West Main Floor Gallery 56,N,43672,Diana,1778,Gift of Syma Busiel,Sculpture,"https://api.nga.gov/iiif/15c50531-b8dd-492a-a7e5-0401726a99fa/full/!200,200/0/default.jpg",2134,1,artist,French,Jean-Antoine Houdon,French,Diana,1778,marble,Gift of Syma Busiel,Sculpture
8508,painting,1,West Building,M-056,1,West Main Floor Gallery 56,N,46183,David Johnston,1808,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/d99afc33-0a0a-49bd-9a7a-9825c4a500bd/full/!200,200/0/default.jpg",1807,1,artist,French,Pierre Paul Prud'hon,French,David Johnston,1808,oil on canvas,Samuel H. Kress Collection,Painting
8508,painting,1,West Building,M-056,1,West Main Floor Gallery 56,N,32696,Madame Moitessier,1851,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/f28d9a62-6775-47e1-9d7d-28cc9ecb7fac/full/!200,200/0/default.jpg",1411,1,artist,French,Jean-Auguste-Dominique Ingres,French,Madame Moitessier,1851,oil on canvas,Samuel H. Kress Collection,Painting
8509,painting,1,West Building,M-056,1,West Main Floor Gallery 56,S,46113,Madame David,1813,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/96140f3f-0521-47de-9d75-ed0b8b7d30f1/full/!200,200/0/default.jpg",1212,1,painter,French,Jacques-Louis David,French,Madame David,1813,oil on canvas,Samuel H. Kress Collection,Painting
8509,painting,1,West Building,M-056,1,West Main Floor Gallery 56,S,12199,A Painter's Studio,c. 1800,Chester Dale Collection,Painting,"https://api.nga.gov/iiif/d16f5ad4-d9f8-498a-9242-8821c5522254/full/!200,200/0/default.jpg",975,1,artist,French,Louis-Léopold Boilly,French,A Painter's Studio,1800,oil on canvas,Chester Dale Collection,Painting
8509,painting,1,West Building,M-056,1,West Main Floor Gallery 56,S,46114,The Emperor Napoleon in His Study at the Tuileries,1812,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/9d8f80cf-7d2c-455a-9fb9-73e5ce2012b2/full/!200,200/0/default.jpg",1212,1,artist,French,Jacques-Louis David,French,The Emperor Napoleon in His Study at the Tuileries,1812,oil on canvas,Samuel H. Kress Collection,Painting
8510,painting,1,West Building,M-056,1,West Main Floor Gallery 56,W,41607,Marcotte d'Argenteuil,1810,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/00929f5a-c00d-41ca-bb8d-3227a06ffd02/full/!200,200/0/default.jpg",1411,1,artist,French,Jean-Auguste-Dominique Ingres,French,Marcotte d'Argenteuil,1810,oil on canvas,Samuel H. Kress Collection,Painting
